# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Observed Drift, Last packet Received
2014-12-09 15:05:43.828078, init, 
2014-12-09 15:05:43.896350, lstn_init,  1 
2014-12-09 15:05:55.175584, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000000000,  0.000000000,  0.000000000,  0.000000000, 0.000000000, I
2014-12-09 15:11:22.449191, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292969,  0.000054788,  0.000363000,  0.000394000, 0.000000000, D
2014-12-09 15:11:22.636279, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294137,  0.000054788,  0.000320000,  0.000394000, 0.000000000, D
2014-12-09 15:11:23.165098, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294137, -0.000018118,  0.000320000,  0.000157000, 0.000000000, S
2014-12-09 15:11:23.199154, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294080, -0.000018118,  0.000291000,  0.000157000, 0.000000000, D
2014-12-09 15:11:24.164754, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294080, -0.000071608,  0.000291000,  0.000288000, 0.000000000, S
2014-12-09 15:11:24.949262, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293770, -0.000071608,  0.000361000,  0.000288000, 0.000000000, D
2014-12-09 15:11:25.165237, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293770, -0.000017925,  0.000361000,  0.000264000, 0.000000000, S
2014-12-09 15:11:25.199318, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294121, -0.000017925,  0.000352000,  0.000264000, 0.000000000, D
2014-12-09 15:11:26.164525, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294121, -0.000050445,  0.000352000,  0.000223000, 0.000000000, S
2014-12-09 15:11:26.574383, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293174, -0.000050445,  0.000095000,  0.000223000, 0.000000000, D
2014-12-09 15:11:27.164198, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293174,  0.000128853,  0.000095000,  0.000622000, 0.000000000, S
2014-12-09 15:11:27.699140, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292937,  0.000128853,  0.000172000,  0.000622000, 0.000000000, D
2014-12-09 15:11:27.886582, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294270,  0.000128853,  0.000097000,  0.000622000, 0.000000000, D
2014-12-09 15:11:28.165051, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294270,  0.000241278,  0.000097000,  0.000448000, 0.000000000, S
2014-12-09 15:11:28.635365, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295660,  0.000241278,  0.000366000,  0.000448000, 0.000000000, D
2014-12-09 15:11:29.164736, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295660,  0.000040035,  0.000366000,  0.000222000, 0.000000000, S
2014-12-09 15:11:29.198673, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296943,  0.000040035,  0.000475000,  0.000222000, 0.000000000, D
2014-12-09 15:11:30.164356, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296943, -0.000130301,  0.000475000,  0.000110000, 0.000000000, S
2014-12-09 15:11:30.823333, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297085, -0.000130301,  0.000417000,  0.000110000, 0.000000000, D
2014-12-09 15:11:31.164868, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297085, -0.000095513,  0.000417000,  0.000293000, 0.000000000, S
2014-12-09 15:11:32.072963, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296955, -0.000095513,  0.000335000,  0.000293000, 0.000000000, D
2014-12-09 15:11:32.164746, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296955, -0.000010019,  0.000335000,  0.000281000, 0.000000000, S
2014-12-09 15:11:32.822994, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297303, -0.000010019,  0.000368000,  0.000281000, 0.000000000, D
2014-12-09 15:11:33.164023, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297303, -0.000054628,  0.000368000,  0.000204000, 0.000000000, S
2014-12-09 15:11:34.164786, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297303, -0.000059802,  0.000368000,  0.000271000, 0.000000000, S
2014-12-09 15:11:34.323048, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297458, -0.000059802,  0.000309000,  0.000271000, 0.000000000, D
2014-12-09 15:11:34.385641, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297416, -0.000059802,  0.000328000,  0.000271000, 0.000000000, D
2014-12-09 15:11:35.164749, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297416, -0.000025359,  0.000328000,  0.000273000, 0.000000000, S
2014-12-09 15:11:35.449088, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297488, -0.000025359,  0.000336000,  0.000273000, 0.000000000, D
2014-12-09 15:11:36.164811, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297488, -0.000022452,  0.000336000,  0.000277000, 0.000000000, S
2014-12-09 15:11:36.261568, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297812, -0.000022452,  0.000387000,  0.000277000, 0.000000000, D
2014-12-09 15:11:37.163976, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297812,  0.000136350,  0.000387000,  0.000591000, 0.000000000, S
2014-12-09 15:11:37.511169, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000298850,  0.000136350,  0.000202000,  0.000591000, 0.000000000, D
2014-12-09 15:11:37.823728, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300013,  0.000136350,  0.000109000,  0.000591000, 0.000000000, D
2014-12-09 15:11:38.163980, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300013,  0.000142088,  0.000109000,  0.000291000, 0.000000000, S
2014-12-09 15:11:39.164503, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300013, -0.000017012,  0.000109000,  0.000275000, 0.000000000, S
2014-12-09 15:11:39.323305, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300821, -0.000017012,  0.000432000,  0.000275000, 0.000000000, D
2014-12-09 15:11:39.635829, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300793, -0.000017012,  0.000214000,  0.000275000, 0.000000000, D
2014-12-09 15:11:39.823386, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300523, -0.000017012,  0.000370000,  0.000275000, 0.000000000, D
2014-12-09 15:11:40.164380, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300523, -0.000062267,  0.000370000,  0.000201000, 0.000000000, S
2014-12-09 15:11:40.322904, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300640, -0.000062267,  0.000386000,  0.000201000, 0.000000000, D
2014-12-09 15:11:40.697376, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300017, -0.000062267,  0.000255000,  0.000201000, 0.000000000, D
2014-12-09 15:11:41.164499, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000300017, -0.000064269,  0.000255000,  0.000271000, 0.000000000, S
2014-12-09 15:11:41.886103, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000299396, -0.000064269,  0.000314000,  0.000271000, 0.000000000, D
2014-12-09 15:11:42.163939, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000299396, -0.000117206,  0.000314000,  0.000094000, 0.000000000, S
2014-12-09 15:11:42.261311, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000298316, -0.000117206,  0.000242000,  0.000094000, 0.000000000, D
2014-12-09 15:11:42.822696, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295995, -0.000117206,  0.000169000,  0.000094000, 0.000000000, D
2014-12-09 15:11:43.164625, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295995, -0.000050696,  0.000169000,  0.000400000, 0.000000000, S
2014-12-09 15:11:43.948899, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295120, -0.000050696,  0.000297000,  0.000400000, 0.000000000, D
2014-12-09 15:11:44.164525, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295120,  0.000086942,  0.000297000,  0.000365000, 0.000000000, S
2014-12-09 15:11:44.759815, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295560,  0.000086942,  0.000231000,  0.000365000, 0.000000000, D
2014-12-09 15:11:44.823144, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296208,  0.000086942,  0.000387000,  0.000365000, 0.000000000, D
2014-12-09 15:11:45.164324, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296208, -0.000032664,  0.000387000,  0.000161000, 0.000000000, S
2014-12-09 15:11:45.385905, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296439, -0.000032664,  0.000331000,  0.000161000, 0.000000000, D
2014-12-09 15:11:46.136003, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295745, -0.000032664,  0.000355000,  0.000161000, 0.000000000, D
2014-12-09 15:11:46.164499, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295745, -0.000128976,  0.000355000,  0.000173000, 0.000000000, S
2014-12-09 15:11:46.510980, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295491, -0.000128976,  0.000429000,  0.000173000, 0.000000000, D
2014-12-09 15:11:47.164225, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295491, -0.000034118,  0.000429000,  0.000350000, 0.000000000, S
2014-12-09 15:11:47.572704, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294870, -0.000034118,  0.000071000,  0.000350000, 0.000000000, D
2014-12-09 15:11:48.163557, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294870,  0.000059319,  0.000071000,  0.000359000, 0.000000000, S
2014-12-09 15:11:48.698328, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294017,  0.000059319,  0.000181000,  0.000359000, 0.000000000, D
2014-12-09 15:11:49.163281, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294017,  0.000069056,  0.000181000,  0.000368000, 0.000000000, S
2014-12-09 15:11:50.011036, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293818,  0.000069056,  0.000217000,  0.000368000, 0.000000000, D
2014-12-09 15:11:50.163465, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293818,  0.000030582,  0.000217000,  0.000281000, 0.000000000, S
2014-12-09 15:11:51.164200, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293818,  0.000005182,  0.000217000,  0.000317000, 0.000000000, S
2014-12-09 15:11:51.448639, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294446,  0.000005182,  0.000434000,  0.000317000, 0.000000000, D
2014-12-09 15:11:51.511023, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295318,  0.000005182,  0.000333000,  0.000317000, 0.000000000, D
2014-12-09 15:11:51.885548, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295989,  0.000005182,  0.000386000,  0.000317000, 0.000000000, D
2014-12-09 15:11:52.164094, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295989, -0.000009403,  0.000386000,  0.000254000, 0.000000000, S
2014-12-09 15:11:53.073185, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296794, -0.000009403,  0.000433000,  0.000254000, 0.000000000, D
2014-12-09 15:11:53.226636, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296794, -0.000116891,  0.000433000,  0.000105000, 0.000000000, S
2014-12-09 15:11:53.259940, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296336, -0.000116891,  0.000278000,  0.000105000, 0.000000000, D
2014-12-09 15:11:53.948621, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294866, -0.000116891,  0.000321000,  0.000105000, 0.000000000, D
2014-12-09 15:11:54.136188, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293685, -0.000116891,  0.000346000,  0.000105000, 0.000000000, D
2014-12-09 15:11:54.164203, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293685, -0.000085240,  0.000346000,  0.000315000, 0.000000000, S
2014-12-09 15:11:55.164183, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293685,  0.000025814,  0.000346000,  0.000324000, 0.000000000, S
2014-12-09 15:11:55.759693, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292807,  0.000025814,  0.000175000,  0.000324000, 0.000000000, D
2014-12-09 15:11:56.164135, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292807,  0.000022253,  0.000175000,  0.000307000, 0.000000000, S
2014-12-09 15:11:57.009976, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291794,  0.000022253,  0.000106000,  0.000307000, 0.000000000, D
2014-12-09 15:11:57.135930, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290328,  0.000022253,  0.000072000,  0.000307000, 0.000000000, D
2014-12-09 15:11:57.164183, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290328,  0.000128432,  0.000072000,  0.000533000, 0.000000000, S
2014-12-09 15:11:58.163844, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290328,  0.000127672,  0.000072000,  0.000303000, 0.000000000, S
2014-12-09 15:11:58.947241, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290104,  0.000127672,  0.000422000,  0.000303000, 0.000000000, D
2014-12-09 15:11:59.163462, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290104, -0.000013216,  0.000422000,  0.000251000, 0.000000000, S
2014-12-09 15:12:00.163839, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290104, -0.000033604,  0.000422000,  0.000262000, 0.000000000, S
2014-12-09 15:12:00.885716, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291235, -0.000033604,  0.000463000,  0.000262000, 0.000000000, D
2014-12-09 15:12:01.163736, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291235, -0.000061669,  0.000463000,  0.000196000, 0.000000000, S
2014-12-09 15:12:02.163708, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291235, -0.000096734,  0.000463000,  0.000193000, 0.000000000, S
2014-12-09 15:12:02.510755, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291622, -0.000096734,  0.000346000,  0.000193000, 0.000000000, D
2014-12-09 15:12:03.163811, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291622, -0.000052428,  0.000346000,  0.000285000, 0.000000000, S
2014-12-09 15:12:03.510325, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291425, -0.000052428,  0.000292000,  0.000285000, 0.000000000, D
2014-12-09 15:12:04.163176, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291425, -0.000001024,  0.000292000,  0.000296000, 0.000000000, S
2014-12-09 15:12:04.759835, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291368, -0.000001024,  0.000278000,  0.000296000, 0.000000000, D
2014-12-09 15:12:05.163783, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291368, -0.000058897,  0.000278000,  0.000169000, 0.000000000, S
2014-12-09 15:12:05.822371, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290976, -0.000058897,  0.000322000,  0.000169000, 0.000000000, D
2014-12-09 15:12:06.010756, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290320, -0.000058897,  0.000336000,  0.000169000, 0.000000000, D
2014-12-09 15:12:06.073280, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289690, -0.000058897,  0.000326000,  0.000169000, 0.000000000, D
2014-12-09 15:12:06.163822, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289690, -0.000103529,  0.000326000,  0.000205000, 0.000000000, S
2014-12-09 15:12:07.072413, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000287824, -0.000103529, -0.000019000,  0.000205000, 0.000000000, D
2014-12-09 15:12:07.163778, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000287824,  0.000097743, -0.000019000,  0.000568000, 0.000000000, S
2014-12-09 15:12:07.760077, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000286565,  0.000097743,  0.000075000,  0.000568000, 0.000000000, D
2014-12-09 15:12:07.885119, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000287056,  0.000097743,  0.000061000,  0.000568000, 0.000000000, D
2014-12-09 15:12:08.163851, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000287056,  0.000254060,  0.000061000,  0.000515000, 0.000000000, S
2014-12-09 15:12:09.135515, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288504,  0.000254060,  0.000375000,  0.000515000, 0.000000000, D
2014-12-09 15:12:09.163540, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288504,  0.000114720,  0.000375000,  0.000290000, 0.000000000, S
2014-12-09 15:12:10.162454, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288504, -0.000088004,  0.000375000,  0.000111000, 0.000000000, S
2014-12-09 15:12:10.198054, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289570, -0.000088004,  0.000426000,  0.000111000, 0.000000000, D
2014-12-09 15:12:11.163395, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289570, -0.000154537,  0.000426000,  0.000158000, 0.000000000, S
2014-12-09 15:12:11.197286, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289151, -0.000154537,  0.000356000,  0.000158000, 0.000000000, D
2014-12-09 15:12:11.885318, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288535, -0.000154537,  0.000327000,  0.000158000, 0.000000000, D
2014-12-09 15:12:12.163385, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288535, -0.000111552,  0.000327000,  0.000197000, 0.000000000, S
2014-12-09 15:12:13.163558, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288535, -0.000020035,  0.000327000,  0.000340000, 0.000000000, S
2014-12-09 15:12:13.573316, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288402, -0.000020035,  0.000295000,  0.000340000, 0.000000000, D
2014-12-09 15:12:13.698178, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288700, -0.000020035,  0.000255000,  0.000340000, 0.000000000, D
2014-12-09 15:12:14.163075, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288700,  0.000044882,  0.000255000,  0.000327000, 0.000000000, S
2014-12-09 15:12:14.260857, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000288998,  0.000044882,  0.000309000,  0.000327000, 0.000000000, D
2014-12-09 15:12:14.385716, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289553,  0.000044882,  0.000335000,  0.000327000, 0.000000000, D
2014-12-09 15:12:15.163538, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000289553,  0.000029373,  0.000335000,  0.000310000, 0.000000000, S
2014-12-09 15:12:15.198232, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290404,  0.000029373,  0.000404000,  0.000310000, 0.000000000, D
2014-12-09 15:12:15.385565, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291445,  0.000029373,  0.000404000,  0.000310000, 0.000000000, D
2014-12-09 15:12:15.572236, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292379,  0.000029373,  0.000381000,  0.000310000, 0.000000000, D
2014-12-09 15:12:16.135552, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292721,  0.000029373,  0.000256000,  0.000310000, 0.000000000, D
2014-12-09 15:12:16.163461, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292721, -0.000021637,  0.000256000,  0.000229000, 0.000000000, S
2014-12-09 15:12:17.163387, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292721,  0.000070779,  0.000256000,  0.000498000, 0.000000000, S
2014-12-09 15:12:17.885414, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292854,  0.000070779,  0.000141000,  0.000498000, 0.000000000, D
2014-12-09 15:12:18.163364, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292854,  0.000183712,  0.000141000,  0.000455000, 0.000000000, S
2014-12-09 15:12:19.162875, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292854,  0.000043646,  0.000141000,  0.000218000, 0.000000000, S
2014-12-09 15:12:19.321973, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293493,  0.000043646,  0.000478000,  0.000218000, 0.000000000, D
2014-12-09 15:12:20.163010, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293493, -0.000133173,  0.000478000,  0.000102000, 0.000000000, S
2014-12-09 15:12:20.635420, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293739, -0.000133173,  0.000439000,  0.000102000, 0.000000000, D
2014-12-09 15:12:21.163046, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293739, -0.000138615,  0.000439000,  0.000208000, 0.000000000, S
2014-12-09 15:12:21.760384, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292595, -0.000138615,  0.000133000,  0.000208000, 0.000000000, D
2014-12-09 15:12:22.163218, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292595, -0.000029667,  0.000133000,  0.000319000, 0.000000000, S
2014-12-09 15:12:23.163146, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292595, -0.000002595,  0.000133000,  0.000261000, 0.000000000, S
2014-12-09 15:12:23.697006, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291230, -0.000002595,  0.000219000,  0.000261000, 0.000000000, D
2014-12-09 15:12:24.163217, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291230, -0.000012412,  0.000219000,  0.000298000, 0.000000000, S
2014-12-09 15:12:25.163219, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291230, -0.000008230,  0.000219000,  0.000268000, 0.000000000, S
2014-12-09 15:12:25.509676, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290762, -0.000008230,  0.000297000,  0.000268000, 0.000000000, D
2014-12-09 15:12:26.010297, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290391, -0.000008230,  0.000235000,  0.000268000, 0.000000000, D
2014-12-09 15:12:26.163111, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290391, -0.000038310,  0.000235000,  0.000237000, 0.000000000, S
2014-12-09 15:12:27.163161, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290391,  0.000109109,  0.000235000,  0.000562000, 0.000000000, S
2014-12-09 15:12:27.447116, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000290807,  0.000109109,  0.000203000,  0.000562000, 0.000000000, D
2014-12-09 15:12:27.510214, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291814,  0.000109109,  0.000094000,  0.000562000, 0.000000000, D
2014-12-09 15:12:27.697715, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292313,  0.000109109,  0.000077000,  0.000562000, 0.000000000, D
2014-12-09 15:12:28.010261, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292648,  0.000109109,  0.000054000,  0.000562000, 0.000000000, D
2014-12-09 15:12:28.163017, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292648,  0.000203980,  0.000054000,  0.000429000, 0.000000000, S
2014-12-09 15:12:29.162771, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292648, -0.000008148,  0.000054000,  0.000140000, 0.000000000, S
2014-12-09 15:12:29.259420, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292970, -0.000008148,  0.000497000,  0.000140000, 0.000000000, D
2014-12-09 15:12:30.162775, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292970, -0.000129809,  0.000497000,  0.000186000, 0.000000000, S
2014-12-09 15:12:31.010041, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292607, -0.000129809,  0.000256000,  0.000186000, 0.000000000, D
2014-12-09 15:12:31.162752, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292607, -0.000090288,  0.000256000,  0.000219000, 0.000000000, S
2014-12-09 15:12:32.010120, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291625, -0.000090288,  0.000258000,  0.000219000, 0.000000000, D
2014-12-09 15:12:32.162008, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291625, -0.000032616,  0.000258000,  0.000300000, 0.000000000, S
2014-12-09 15:12:33.072899, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291522, -0.000032616,  0.000363000,  0.000300000, 0.000000000, D
2014-12-09 15:12:33.162916, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000291522,  0.000015426,  0.000363000,  0.000314000, 0.000000000, S
2014-12-09 15:12:33.384309, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292408,  0.000015426,  0.000416000,  0.000314000, 0.000000000, D
2014-12-09 15:12:33.822144, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293406,  0.000015426,  0.000381000,  0.000314000, 0.000000000, D
2014-12-09 15:12:34.162858, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293406,  0.000004536,  0.000381000,  0.000280000, 0.000000000, S
2014-12-09 15:12:34.572761, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294083,  0.000004536,  0.000372000,  0.000280000, 0.000000000, D
2014-12-09 15:12:35.162727, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294083, -0.000069244,  0.000372000,  0.000169000, 0.000000000, S
2014-12-09 15:12:36.135388, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294179, -0.000069244,  0.000380000,  0.000169000, 0.000000000, D
2014-12-09 15:12:36.162837, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294179, -0.000083130,  0.000380000,  0.000253000, 0.000000000, S
2014-12-09 15:12:36.197846, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000294012, -0.000083130,  0.000332000,  0.000253000, 0.000000000, D
2014-12-09 15:12:37.135357, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292961, -0.000083130,  0.000069000,  0.000253000, 0.000000000, D
2014-12-09 15:12:37.162901, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292961,  0.000135430,  0.000069000,  0.000605000, 0.000000000, S
2014-12-09 15:12:38.162593, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000292961,  0.000214538,  0.000069000,  0.000410000, 0.000000000, S
2014-12-09 15:12:39.009987, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000293255,  0.000214538,  0.000515000,  0.000410000, 0.000000000, D
2014-12-09 15:12:39.072260, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295657,  0.000214538,  0.000453000,  0.000410000, 0.000000000, D
2014-12-09 15:12:39.162448, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295657, -0.000047809,  0.000453000,  0.000083000, 0.000000000, S
2014-12-09 15:12:39.884390, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296479, -0.000047809,  0.000447000,  0.000083000, 0.000000000, D
2014-12-09 15:12:40.162432, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296479, -0.000150067,  0.000447000,  0.000209000, 0.000000000, S
2014-12-09 15:12:41.071701, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295975, -0.000150067,  0.000318000,  0.000209000, 0.000000000, D
2014-12-09 15:12:41.162534, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295975, -0.000089226,  0.000318000,  0.000205000, 0.000000000, S
2014-12-09 15:12:42.162643, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000295975,  0.000004525,  0.000318000,  0.000396000, 0.000000000, S
2014-12-09 15:12:42.197471, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296011,  0.000004525,  0.000270000,  0.000396000, 0.000000000, D
2014-12-09 15:12:43.010123, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000296409,  0.000004525,  0.000224000,  0.000396000, 0.000000000, D
2014-12-09 15:12:43.072737, slv, 0c4de9fffeae4e2b(unknown)/01,  0.000297004,  0.000004525,  0.000322000,  0.000396000, 0.000000000, D
